bed,record,fold,group,scoring,n_windows,n_stream,n_scored,n_refused,threshold,roc_auc,auc_refusal,first_fault_position,last_fault_position,n_pre,n_pre_fired,detected,delay_windows,n_consecutive_fault_fires,n_post,n_post_fired,recovered,refusal
3w_aligned,WELL-00026_20170207230000,WELL-00026,aligned,static,6,3,3,0,3.3913,0.0,,4.0,5.0,1.0,1.0,False,,,0.0,0.0,,
3w_aligned,WELL-00026_20170608230000,WELL-00026,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00026_20170608230000,WELL-00026,aligned,differenced,6,3,3,0,5.0747,0.0,,4.0,5.0,1.0,1.0,False,,,0.0,0.0,,
3w_aligned,WELL-00026_20170608230000,WELL-00026,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00026_20170608230000,WELL-00026,aligned,static,6,3,3,0,8.8708,1.0,,4.0,5.0,1.0,0.0,False,,,0.0,0.0,,
3w_aligned,WELL-00027_20230918170106,WELL-00027,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00027_20230918170106,WELL-00027,aligned,differenced,6,3,3,0,6.2509,1.0,,4.0,5.0,1.0,0.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00027_20230918170106,WELL-00027,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00027_20230918170106,WELL-00027,aligned,static,6,3,3,0,3.0039,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00028_20210617053128,WELL-00028,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00028_20210617053128,WELL-00028,aligned,differenced,6,3,3,0,8.3637,1.0,,4.0,5.0,1.0,0.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00028_20210617053128,WELL-00028,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00028_20210617053128,WELL-00028,aligned,static,6,3,3,0,3.1527,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00029_20201020231724,WELL-00029,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00029_20201020231724,WELL-00029,aligned,differenced,6,3,3,0,6.1031,1.0,,4.0,5.0,1.0,0.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00029_20201020231724,WELL-00029,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00029_20201020231724,WELL-00029,aligned,static,6,3,3,0,5.9731,1.0,,4.0,5.0,1.0,0.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00030_20141108012623,WELL-00030,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00030_20141108012623,WELL-00030,aligned,differenced,6,3,3,0,5.2331,1.0,,4.0,5.0,1.0,0.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00030_20141108012623,WELL-00030,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00030_20141108012623,WELL-00030,aligned,static,6,3,3,0,4.7247,1.0,,4.0,5.0,1.0,0.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,differenced,6,3,3,0,11.6968,0.5,,4.0,5.0,1.0,0.0,True,0.0,1.0,0.0,0.0,,
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,static,6,3,3,0,2.9787,1.0,,4.0,5.0,1.0,0.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,differenced,6,3,3,0,0.6745,1.0,,4.0,5.0,1.0,0.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,static,6,3,3,0,1.8903,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,differenced,6,3,3,0,10.9268,0.5,,4.0,5.0,1.0,0.0,False,,,0.0,0.0,,
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,static,6,3,3,0,2.7978,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,differenced,6,3,3,0,7.0574,0.0,,4.0,5.0,1.0,1.0,False,,,0.0,0.0,,
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,static,6,3,3,0,4.8498,1.0,,4.0,5.0,1.0,0.0,True,1.0,1.0,0.0,0.0,,
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,differenced,6,3,3,0,7.2676,1.0,,4.0,5.0,1.0,0.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,static,6,3,3,0,11.5868,1.0,,4.0,5.0,1.0,0.0,True,1.0,1.0,0.0,0.0,,
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,differenced,6,3,3,0,188.2568,0.0,,4.0,5.0,1.0,1.0,True,0.0,1.0,0.0,0.0,,
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,static,6,3,3,0,21.2051,0.0,,4.0,5.0,1.0,0.0,False,,,0.0,0.0,,
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,clock,6,3,3,0,2.0,1.0,,4.0,5.0,1.0,1.0,True,0.0,2.0,0.0,0.0,,
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,differenced,6,3,3,0,31.9311,0.0,,4.0,5.0,1.0,0.0,False,,,0.0,0.0,,
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,rolling,6,3,0,3,,,no scored stream window,4.0,5.0,,,,,,,,,"no threshold window scored: a rolling baseline needs 3 windows before the scored window, and the threshold windows of this design are the instance's first three, which have no predecessors in the cache"
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,static,6,3,3,0,7.0543,0.0,,4.0,5.0,1.0,1.0,False,,,0.0,0.0,,
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,clock,16,10,10,0,5.0,1.0,,12.0,15.0,6.0,6.0,True,0.0,4.0,0.0,0.0,,
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,differenced,16,10,10,0,53.2848,0.75,,12.0,15.0,6.0,2.0,True,0.0,3.0,0.0,0.0,,
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,rolling,16,10,10,0,7.248,0.5417,,12.0,15.0,6.0,2.0,True,0.0,2.0,0.0,0.0,,
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,static,16,10,10,0,9.2246,1.0,,12.0,15.0,6.0,1.0,True,0.0,4.0,0.0,0.0,,
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,clock,20,14,14,0,5.0,1.0,,9.0,19.0,3.0,3.0,True,0.0,11.0,0.0,0.0,,
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,differenced,20,14,14,0,63.0649,0.3939,,9.0,19.0,3.0,1.0,True,1.0,3.0,0.0,0.0,,
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,rolling,20,14,14,0,3.2865,0.6061,,9.0,19.0,3.0,1.0,True,0.0,8.0,0.0,0.0,,
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,static,20,14,14,0,3.2865,0.9091,,9.0,19.0,3.0,3.0,True,1.0,10.0,0.0,0.0,,
3w_own_history,WELL-00002_20140212160333,WELL-00002,mixed,clock,6,0,0,0,,,record has 6 window(s); the rule needs 7 so three threshold windows sit after the baseline,4.0,5.0,,,,,,,,,record has 6 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20140212160333,WELL-00002,mixed,differenced,6,0,0,0,,,record has 6 window(s); the rule needs 7 so three threshold windows sit after the baseline,4.0,5.0,,,,,,,,,record has 6 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20140212160333,WELL-00002,mixed,rolling,6,0,0,0,,,record has 6 window(s); the rule needs 7 so three threshold windows sit after the baseline,4.0,5.0,,,,,,,,,record has 6 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20140212160333,WELL-00002,mixed,static,6,0,0,0,,,record has 6 window(s); the rule needs 7 so three threshold windows sit after the baseline,4.0,5.0,,,,,,,,,record has 6 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,clock,26,20,20,0,5.0,1.0,,15.0,25.0,9.0,9.0,True,0.0,11.0,0.0,0.0,,
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,differenced,26,20,20,0,4.8946,0.596,,15.0,25.0,9.0,0.0,False,,,0.0,0.0,,
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,rolling,26,20,20,0,2.3255,0.7071,,15.0,25.0,9.0,7.0,True,1.0,10.0,0.0,0.0,,
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,static,26,20,20,0,4.0395,0.9798,,15.0,25.0,9.0,5.0,True,0.0,11.0,0.0,0.0,,
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,clock,14,8,8,0,5.0,1.0,,11.0,13.0,5.0,5.0,True,0.0,3.0,0.0,0.0,,
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,differenced,14,8,8,0,5.0622,0.6667,,11.0,13.0,5.0,1.0,True,0.0,1.0,0.0,0.0,,
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,rolling,14,8,8,0,14.2345,0.9333,,11.0,13.0,5.0,0.0,False,,,0.0,0.0,,
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,static,14,8,8,0,29.3991,1.0,,11.0,13.0,5.0,5.0,True,0.0,3.0,0.0,0.0,,
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,clock,31,25,25,0,5.0,,fold under test carries one class only; no ranking metric exists,3.0,30.0,0.0,0.0,True,3.0,25.0,0.0,0.0,,
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,differenced,31,25,25,0,1806.9607,,fold under test carries one class only; no ranking metric exists,3.0,30.0,0.0,0.0,False,,,0.0,0.0,,
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,rolling,31,25,25,0,351.6345,,fold under test carries one class only; no ranking metric exists,3.0,30.0,0.0,0.0,False,,,0.0,0.0,,
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,static,31,25,25,0,8.4876,,fold under test carries one class only; no ranking metric exists,3.0,30.0,0.0,0.0,True,3.0,1.0,0.0,0.0,,
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,clock,18,12,12,0,5.0,,fold under test carries one class only; no ranking metric exists,5.0,17.0,0.0,0.0,True,1.0,12.0,0.0,0.0,,
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,differenced,18,12,12,0,3.1207,,fold under test carries one class only; no ranking metric exists,5.0,17.0,0.0,0.0,True,1.0,1.0,0.0,0.0,,
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,rolling,18,12,12,0,4.8024,,fold under test carries one class only; no ranking metric exists,5.0,17.0,0.0,0.0,True,4.0,3.0,0.0,0.0,,
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,static,18,12,12,0,8.1317,,fold under test carries one class only; no ranking metric exists,5.0,17.0,0.0,0.0,True,1.0,12.0,0.0,0.0,,
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,clock,9,3,3,0,5.0,,fold under test carries one class only; no ranking metric exists,4.0,8.0,0.0,0.0,True,2.0,3.0,0.0,0.0,,
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,differenced,9,3,3,0,29901732654.1211,,fold under test carries one class only; no ranking metric exists,4.0,8.0,0.0,0.0,True,4.0,1.0,0.0,0.0,,
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,rolling,9,3,3,0,6.2669,,fold under test carries one class only; no ranking metric exists,4.0,8.0,0.0,0.0,True,3.0,2.0,0.0,0.0,,
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,static,9,3,3,0,7.7566,,fold under test carries one class only; no ranking metric exists,4.0,8.0,0.0,0.0,True,2.0,3.0,0.0,0.0,,
3w_own_history,WELL-00014_20170214190000,WELL-00014,mixed,clock,5,0,0,0,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline,4.0,4.0,,,,,,,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00014_20170214190000,WELL-00014,mixed,differenced,5,0,0,0,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline,4.0,4.0,,,,,,,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00014_20170214190000,WELL-00014,mixed,rolling,5,0,0,0,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline,4.0,4.0,,,,,,,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00014_20170214190000,WELL-00014,mixed,static,5,0,0,0,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline,4.0,4.0,,,,,,,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00015_20170620122925,WELL-00015,mixed,clock,5,0,0,0,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline,3.0,4.0,,,,,,,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00015_20170620122925,WELL-00015,mixed,differenced,5,0,0,0,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline,3.0,4.0,,,,,,,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00015_20170620122925,WELL-00015,mixed,rolling,5,0,0,0,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline,3.0,4.0,,,,,,,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00015_20170620122925,WELL-00015,mixed,static,5,0,0,0,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline,3.0,4.0,,,,,,,,,record has 5 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00019_20120601165020,WELL-00019,mixed,clock,66,60,60,0,5.0,1.0,,28.0,65.0,22.0,22.0,True,0.0,38.0,0.0,0.0,,
3w_own_history,WELL-00019_20120601165020,WELL-00019,mixed,differenced,66,60,60,0,3.1029,0.8923,,28.0,65.0,22.0,16.0,True,0.0,35.0,0.0,0.0,,
3w_own_history,WELL-00019_20120601165020,WELL-00019,mixed,rolling,66,60,60,0,3.4723,0.6376,,28.0,65.0,22.0,11.0,True,0.0,6.0,0.0,0.0,,
3w_own_history,WELL-00019_20120601165020,WELL-00019,mixed,static,66,60,60,0,3.4723,1.0,,28.0,65.0,22.0,20.0,True,0.0,38.0,0.0,0.0,,
3w_own_history,WELL-00019_20141117190526,WELL-00019,mixed,clock,86,80,80,0,5.0,1.0,,11.0,85.0,5.0,5.0,True,0.0,75.0,0.0,0.0,,
3w_own_history,WELL-00019_20141117190526,WELL-00019,mixed,differenced,86,80,80,0,2490.1666,0.2853,,11.0,85.0,5.0,2.0,True,0.0,1.0,0.0,0.0,,
3w_own_history,WELL-00019_20141117190526,WELL-00019,mixed,rolling,86,80,80,0,921.0769,0.0267,,11.0,85.0,5.0,1.0,True,73.0,1.0,0.0,0.0,,
3w_own_history,WELL-00019_20141117190526,WELL-00019,mixed,static,86,80,80,0,838.8474,0.968,,11.0,85.0,5.0,3.0,True,0.0,1.0,0.0,0.0,,
3w_own_history,WELL-00019_20150614025713,WELL-00019,mixed,clock,45,39,39,0,5.0,1.0,,14.0,44.0,8.0,8.0,True,0.0,31.0,0.0,0.0,,
3w_own_history,WELL-00019_20150614025713,WELL-00019,mixed,differenced,45,39,39,0,10.3093,0.1613,,14.0,44.0,8.0,3.0,True,0.0,1.0,0.0,0.0,,
3w_own_history,WELL-00019_20150614025713,WELL-00019,mixed,rolling,45,39,39,0,371.486,0.5081,,14.0,44.0,8.0,0.0,False,,,0.0,0.0,,
3w_own_history,WELL-00019_20150614025713,WELL-00019,mixed,static,45,39,39,0,371.486,0.9234,,14.0,44.0,8.0,3.0,True,3.0,28.0,0.0,0.0,,
3w_own_history,WELL-00019_20210617032654,WELL-00019,mixed,clock,69,63,63,0,5.0,1.0,,14.0,68.0,8.0,8.0,True,0.0,55.0,0.0,0.0,,
3w_own_history,WELL-00019_20210617032654,WELL-00019,mixed,differenced,69,63,63,0,3.237,0.4045,,14.0,68.0,8.0,3.0,True,0.0,6.0,0.0,0.0,,
3w_own_history,WELL-00019_20210617032654,WELL-00019,mixed,rolling,69,63,63,0,2.759,0.5568,,14.0,68.0,8.0,3.0,True,0.0,2.0,0.0,0.0,,
3w_own_history,WELL-00019_20210617032654,WELL-00019,mixed,static,69,63,63,0,2.759,1.0,,14.0,68.0,8.0,4.0,True,0.0,55.0,0.0,0.0,,
3w_own_history,WELL-00020_20140319110000,WELL-00020,mixed,clock,16,10,10,0,5.0,,fold under test carries one class only; no ranking metric exists,3.0,15.0,0.0,0.0,True,3.0,10.0,0.0,0.0,,
3w_own_history,WELL-00020_20140319110000,WELL-00020,mixed,differenced,16,10,10,0,7.1142,,fold under test carries one class only; no ranking metric exists,3.0,15.0,0.0,0.0,True,6.0,7.0,0.0,0.0,,
3w_own_history,WELL-00020_20140319110000,WELL-00020,mixed,rolling,16,10,10,0,8.9054,,fold under test carries one class only; no ranking metric exists,3.0,15.0,0.0,0.0,True,7.0,2.0,0.0,0.0,,
3w_own_history,WELL-00020_20140319110000,WELL-00020,mixed,static,16,10,10,0,14.0465,,fold under test carries one class only; no ranking metric exists,3.0,15.0,0.0,0.0,True,3.0,10.0,0.0,0.0,,
3w_own_history,WELL-00021_20180611011218,WELL-00021,mixed,clock,11,5,5,0,5.0,,fold under test carries one class only; no ranking metric exists,4.0,10.0,0.0,0.0,True,2.0,5.0,0.0,0.0,,
3w_own_history,WELL-00021_20180611011218,WELL-00021,mixed,differenced,11,5,5,0,35.2452,,fold under test carries one class only; no ranking metric exists,4.0,10.0,0.0,0.0,False,,,0.0,0.0,,
3w_own_history,WELL-00021_20180611011218,WELL-00021,mixed,rolling,11,5,5,0,6.5818,,fold under test carries one class only; no ranking metric exists,4.0,10.0,0.0,0.0,True,2.0,1.0,0.0,0.0,,
3w_own_history,WELL-00021_20180611011218,WELL-00021,mixed,static,11,5,5,0,9.9532,,fold under test carries one class only; no ranking metric exists,4.0,10.0,0.0,0.0,True,2.0,5.0,0.0,0.0,,
3w_own_history,WELL-00021_20190403013307,WELL-00021,mixed,clock,12,6,6,0,5.0,1.0,,7.0,11.0,1.0,1.0,True,0.0,5.0,0.0,0.0,,
3w_own_history,WELL-00021_20190403013307,WELL-00021,mixed,differenced,12,6,6,0,23.1055,0.8,,7.0,11.0,1.0,0.0,True,0.0,3.0,0.0,0.0,,
3w_own_history,WELL-00021_20190403013307,WELL-00021,mixed,rolling,12,6,6,0,12.3245,0.6,,7.0,11.0,1.0,0.0,True,1.0,2.0,0.0,0.0,,
3w_own_history,WELL-00021_20190403013307,WELL-00021,mixed,static,12,6,6,0,9.6436,1.0,,7.0,11.0,1.0,1.0,True,0.0,5.0,0.0,0.0,,
3w_own_history,WELL-00022_20180802233838,WELL-00022,mixed,clock,83,77,77,0,5.0,1.0,,22.0,82.0,16.0,16.0,True,0.0,61.0,0.0,0.0,,
3w_own_history,WELL-00022_20180802233838,WELL-00022,mixed,differenced,83,77,77,0,13.0416,0.6773,,22.0,82.0,16.0,5.0,True,3.0,1.0,0.0,0.0,,
